date,location,location_type,location_code,location_code_type,data_type,value
2020-12-02,Massachusetts,state,25,fips_code,deaths_total,10824
2020-12-02,Michigan,state,26,fips_code,cases_total,402255
2020-12-02,Michigan,state,26,fips_code,deaths_total,9839
2020-12-02,Minnesota,state,27,fips_code,cases_total,327536
2020-12-02,Minnesota,state,27,fips_code,deaths_total,3751
2020-12-02,Mississippi,state,28,fips_code,cases_total,156868
2020-12-02,Mississippi,state,28,fips_code,deaths_total,3851
2020-12-02,Missouri,state,29,fips_code,cases_total,321411
2020-12-02,Missouri,state,29,fips_code,deaths_total,4185
2020-12-02,Montana,state,30,fips_code,cases_total,64399
2020-12-02,Montana,state,30,fips_code,deaths_total,713
2020-12-02,Nebraska,state,31,fips_code,cases_total,132530
2020-12-02,Nebraska,state,31,fips_code,deaths_total,1132
2020-12-02,Nevada,state,32,fips_code,cases_total,157586
2020-12-02,Nevada,state,32,fips_code,deaths_total,2225
2020-12-02,New Hampshire,state,33,fips_code,cases_total,22332
2020-12-02,New Hampshire,state,33,fips_code,deaths_total,537
2020-12-02,New Jersey,state,34,fips_code,cases_total,348042
2020-12-02,New Jersey,state,34,fips_code,deaths_total,17145
2020-12-02,New Mexico,state,35,fips_code,cases_total,100963
2020-12-02,New Mexico,state,35,fips_code,deaths_total,1629
2020-12-02,New York,state,36,fips_code,cases_total,669016
2020-12-02,New York,state,36,fips_code,deaths_total,34286
2020-12-02,North Carolina,state,37,fips_code,cases_total,372525
2020-12-02,North Carolina,state,37,fips_code,deaths_total,5406
2020-12-02,North Dakota,state,38,fips_code,cases_total,80141
2020-12-02,North Dakota,state,38,fips_code,deaths_total,972
2020-12-02,Northern Mariana Islands,state,69,fips_code,cases_total,106
2020-12-02,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-12-02,Ohio,state,39,fips_code,cases_total,437928
2020-12-02,Ohio,state,39,fips_code,deaths_total,6671
2020-12-02,Oklahoma,state,40,fips_code,cases_total,202341
2020-12-02,Oklahoma,state,40,fips_code,deaths_total,1812
2020-12-02,Oregon,state,41,fips_code,cases_total,78206
2020-12-02,Oregon,state,41,fips_code,deaths_total,962
2020-12-02,Pennsylvania,state,42,fips_code,cases_total,381342
2020-12-02,Pennsylvania,state,42,fips_code,deaths_total,10803
2020-12-02,Puerto Rico,state,72,fips_code,cases_total,87323
2020-12-02,Puerto Rico,state,72,fips_code,deaths_total,1144
2020-12-02,Rhode Island,state,44,fips_code,cases_total,59005
2020-12-02,Rhode Island,state,44,fips_code,deaths_total,1391
2020-12-02,South Carolina,state,45,fips_code,cases_total,220835
2020-12-02,South Carolina,state,45,fips_code,deaths_total,4444
2020-12-02,South Dakota,state,46,fips_code,cases_total,82203
2020-12-02,South Dakota,state,46,fips_code,deaths_total,995
2020-12-02,Tennessee,state,47,fips_code,cases_total,375995
2020-12-02,Tennessee,state,47,fips_code,deaths_total,4635
2020-12-02,Texas,state,48,fips_code,cases_total,1294064
2020-12-02,Texas,state,48,fips_code,deaths_total,22422
2020-12-02,Utah,state,49,fips_code,cases_total,202220
2020-12-02,Utah,state,49,fips_code,deaths_total,906
2020-12-02,Vermont,state,50,fips_code,cases_total,4461
2020-12-02,Vermont,state,50,fips_code,deaths_total,74
2020-12-02,Virgin Islands,state,78,fips_code,cases_total,1589
2020-12-02,Virgin Islands,state,78,fips_code,deaths_total,23
2020-12-02,Virginia,state,51,fips_code,cases_total,242480
2020-12-02,Virginia,state,51,fips_code,deaths_total,4113
2020-12-02,Washington,state,53,fips_code,cases_total,177929
2020-12-02,Washington,state,53,fips_code,deaths_total,2979
2020-12-02,West Virginia,state,54,fips_code,cases_total,49905
2020-12-02,West Virginia,state,54,fips_code,deaths_total,778
2020-12-02,Wisconsin,state,55,fips_code,cases_total,420930
2020-12-02,Wisconsin,state,55,fips_code,deaths_total,3715
2020-12-02,Wyoming,state,56,fips_code,cases_total,34507
2020-12-02,Wyoming,state,56,fips_code,deaths_total,230
2020-12-01,Alabama,state,01,fips_code,cases_total,252900
2020-12-01,Alabama,state,01,fips_code,deaths_total,3638
2020-12-01,Alaska,state,02,fips_code,cases_total,32911
2020-12-01,Alaska,state,02,fips_code,deaths_total,116
2020-12-01,Arizona,state,04,fips_code,cases_total,338254
2020-12-01,Arizona,state,04,fips_code,deaths_total,6692
2020-12-01,Arkansas,state,05,fips_code,cases_total,159309
2020-12-01,Arkansas,state,05,fips_code,deaths_total,2512
2020-12-01,California,state,06,fips_code,cases_total,1253867
2020-12-01,California,state,06,fips_code,deaths_total,19327
2020-12-01,Colorado,state,08,fips_code,cases_total,238779
2020-12-01,Colorado,state,08,fips_code,deaths_total,3136
2020-12-01,Connecticut,state,09,fips_code,cases_total,118754
2020-12-01,Connecticut,state,09,fips_code,deaths_total,5040
2020-12-01,Delaware,state,10,fips_code,cases_total,36343
2020-12-01,Delaware,state,10,fips_code,deaths_total,777
2020-12-01,District of Columbia,state,11,fips_code,cases_total,21685
2020-12-01,District of Columbia,state,11,fips_code,deaths_total,685
2020-12-01,Florida,state,12,fips_code,cases_total,1008158
2020-12-01,Florida,state,12,fips_code,deaths_total,18678
2020-12-01,Georgia,state,13,fips_code,cases_total,458985
2020-12-01,Georgia,state,13,fips_code,deaths_total,9253
2020-12-01,Guam,state,66,fips_code,cases_total,7858
2020-12-01,Guam,state,66,fips_code,deaths_total,113
2020-12-01,Hawaii,state,15,fips_code,cases_total,18049
2020-12-01,Hawaii,state,15,fips_code,deaths_total,242
2020-12-01,Idaho,state,16,fips_code,cases_total,103642
2020-12-01,Idaho,state,16,fips_code,deaths_total,966
2020-12-01,Illinois,state,17,fips_code,cases_total,740510
2020-12-01,Illinois,state,17,fips_code,deaths_total,13175
2020-12-01,Indiana,state,18,fips_code,cases_total,347097
2020-12-01,Indiana,state,18,fips_code,deaths_total,5864
2020-12-01,Iowa,state,19,fips_code,cases_total,233062
2020-12-01,Iowa,state,19,fips_code,deaths_total,2449
2020-12-01,Kansas,state,20,fips_code,cases_total,160718
2020-12-01,Kansas,state,20,fips_code,deaths_total,1560
2020-12-01,Kentucky,state,21,fips_code,cases_total,187285
2020-12-01,Kentucky,state,21,fips_code,deaths_total,2097
2020-12-01,Louisiana,state,22,fips_code,cases_total,237740
2020-12-01,Louisiana,state,22,fips_code,deaths_total,6455
2020-12-01,Maine,state,23,fips_code,cases_total,11976
2020-12-01,Maine,state,23,fips_code,deaths_total,214
2020-12-01,Maryland,state,24,fips_code,cases_total,201479
2020-12-01,Maryland,state,24,fips_code,deaths_total,4673
2020-12-01,Massachusetts,state,25,fips_code,cases_total,229205
2020-12-01,Massachusetts,state,25,fips_code,deaths_total,10778
2020-12-01,Michigan,state,26,fips_code,cases_total,394838
2020-12-01,Michigan,state,26,fips_code,deaths_total,9758
2020-12-01,Minnesota,state,27,fips_code,cases_total,322371
2020-12-01,Minnesota,state,27,fips_code,deaths_total,3674
2020-12-01,Mississippi,state,28,fips_code,cases_total,154411
2020-12-01,Mississippi,state,28,fips_code,deaths_total,3836
2020-12-01,Missouri,state,29,fips_code,cases_total,317903
2020-12-01,Missouri,state,29,fips_code,deaths_total,4130
2020-12-01,Montana,state,30,fips_code,cases_total,63324
2020-12-01,Montana,state,30,fips_code,deaths_total,700
2020-12-01,Nebraska,state,31,fips_code,cases_total,130212
2020-12-01,Nebraska,state,31,fips_code,deaths_total,1086
2020-12-01,Nevada,state,32,fips_code,cases_total,155312
2020-12-01,Nevada,state,32,fips_code,deaths_total,2182
2020-12-01,New Hampshire,state,33,fips_code,cases_total,21766
2020-12-01,New Hampshire,state,33,fips_code,deaths_total,528
2020-12-01,New Jersey,state,34,fips_code,cases_total,343739
2020-12-01,New Jersey,state,34,fips_code,deaths_total,17083
2020-12-01,New Mexico,state,35,fips_code,cases_total,99419
2020-12-01,New Mexico,state,35,fips_code,deaths_total,1589
2020-12-01,New York,state,36,fips_code,cases_total,660041
2020-12-01,New York,state,36,fips_code,deaths_total,34222
2020-12-01,North Carolina,state,37,fips_code,cases_total,368615
2020-12-01,North Carolina,state,37,fips_code,deaths_total,5322
2020-12-01,North Dakota,state,38,fips_code,cases_total,79661
2020-12-01,North Dakota,state,38,fips_code,deaths_total,960
2020-12-01,Northern Mariana Islands,state,69,fips_code,cases_total,106
2020-12-01,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-12-01,Ohio,state,39,fips_code,cases_total,430093
2020-12-01,Ohio,state,39,fips_code,deaths_total,6548
2020-12-01,Oklahoma,state,40,fips_code,cases_total,199482
2020-12-01,Oklahoma,state,40,fips_code,deaths_total,1758
2020-12-01,Oregon,state,41,fips_code,cases_total,76655
2020-12-01,Oregon,state,41,fips_code,deaths_total,938
2020-12-01,Pennsylvania,state,42,fips_code,cases_total,372688
2020-12-01,Pennsylvania,state,42,fips_code,deaths_total,10614
2020-12-01,Puerto Rico,state,72,fips_code,cases_total,86935
2020-12-01,Puerto Rico,state,72,fips_code,deaths_total,1122
2020-12-01,Rhode Island,state,44,fips_code,cases_total,57906
2020-12-01,Rhode Island,state,44,fips_code,deaths_total,1380
2020-12-01,South Carolina,state,45,fips_code,cases_total,218912
2020-12-01,South Carolina,state,45,fips_code,deaths_total,4404
2020-12-01,South Dakota,state,46,fips_code,cases_total,80912
2020-12-01,South Dakota,state,46,fips_code,deaths_total,948
2020-12-01,Tennessee,state,47,fips_code,cases_total,371980
2020-12-01,Tennessee,state,47,fips_code,deaths_total,4584
2020-12-01,Texas,state,48,fips_code,cases_total,1275499
2020-12-01,Texas,state,48,fips_code,deaths_total,22204
2020-12-01,Utah,state,49,fips_code,cases_total,198260
2020-12-01,Utah,state,49,fips_code,deaths_total,890
2020-12-01,Vermont,state,50,fips_code,cases_total,4239
2020-12-01,Vermont,state,50,fips_code,deaths_total,72
2020-12-01,Virgin Islands,state,78,fips_code,cases_total,1550
2020-12-01,Virgin Islands,state,78,fips_code,deaths_total,23
2020-12-01,Virginia,state,51,fips_code,cases_total,240063
2020-12-01,Virginia,state,51,fips_code,deaths_total,4093
2020-12-01,Washington,state,53,fips_code,cases_total,174969
2020-12-01,Washington,state,53,fips_code,deaths_total,2927
2020-12-01,West Virginia,state,54,fips_code,cases_total,48818
2020-12-01,West Virginia,state,54,fips_code,deaths_total,758
2020-12-01,Wisconsin,state,55,fips_code,cases_total,416365
2020-12-01,Wisconsin,state,55,fips_code,deaths_total,3628
2020-12-01,Wyoming,state,56,fips_code,cases_total,33805
2020-12-01,Wyoming,state,56,fips_code,deaths_total,230
2020-11-30,Alabama,state,01,fips_code,cases_total,249524
2020-11-30,Alabama,state,01,fips_code,deaths_total,3578
2020-11-30,Alaska,state,02,fips_code,cases_total,32407
2020-11-30,Alaska,state,02,fips_code,deaths_total,115
2020-11-30,Arizona,state,04,fips_code,cases_total,327046
2020-11-30,Arizona,state,04,fips_code,deaths_total,6640
2020-11-30,Arkansas,state,05,fips_code,cases_total,157359
2020-11-30,Arkansas,state,05,fips_code,deaths_total,2502
2020-11-30,California,state,06,fips_code,cases_total,1237192
2020-11-30,California,state,06,fips_code,deaths_total,19209
2020-11-30,Colorado,state,08,fips_code,cases_total,234502
2020-11-30,Colorado,state,08,fips_code,deaths_total,3060
2020-11-30,Connecticut,state,09,fips_code,cases_total,117295
2020-11-30,Connecticut,state,09,fips_code,deaths_total,5020
2020-11-30,Delaware,state,10,fips_code,cases_total,35654
2020-11-30,Delaware,state,10,fips_code,deaths_total,772
2020-11-30,District of Columbia,state,11,fips_code,cases_total,21552
2020-11-30,District of Columbia,state,11,fips_code,deaths_total,680
2020-11-30,Florida,state,12,fips_code,cases_total,999311
2020-11-30,Florida,state,12,fips_code,deaths_total,18596
2020-11-30,Georgia,state,13,fips_code,cases_total,454328
2020-11-30,Georgia,state,13,fips_code,deaths_total,9198
2020-11-30,Guam,state,66,fips_code,cases_total,7821
2020-11-30,Guam,state,66,fips_code,deaths_total,113
2020-11-30,Hawaii,state,15,fips_code,cases_total,18006
2020-11-30,Hawaii,state,15,fips_code,deaths_total,242
2020-11-30,Idaho,state,16,fips_code,cases_total,102158
2020-11-30,Idaho,state,16,fips_code,deaths_total,937
2020-11-30,Illinois,state,17,fips_code,cases_total,727825
2020-11-30,Illinois,state,17,fips_code,deaths_total,13015
2020-11-30,Indiana,state,18,fips_code,cases_total,341694
2020-11-30,Indiana,state,18,fips_code,deaths_total,5723
2020-11-30,Iowa,state,19,fips_code,cases_total,230634
2020-11-30,Iowa,state,19,fips_code,deaths_total,2426
2020-11-30,Kansas,state,20,fips_code,cases_total,160428
2020-11-30,Kansas,state,20,fips_code,deaths_total,1560
2020-11-30,Kentucky,state,21,fips_code,cases_total,183255
2020-11-30,Kentucky,state,21,fips_code,deaths_total,2065
2020-11-30,Louisiana,state,22,fips_code,cases_total,232414
2020-11-30,Louisiana,state,22,fips_code,deaths_total,6420
2020-11-30,Maine,state,23,fips_code,cases_total,11757
2020-11-30,Maine,state,23,fips_code,deaths_total,194
2020-11-30,Maryland,state,24,fips_code,cases_total,198710
2020-11-30,Maryland,state,24,fips_code,deaths_total,4641
2020-11-30,Massachusetts,state,25,fips_code,cases_total,226132
2020-11-30,Massachusetts,state,25,fips_code,deaths_total,10748
2020-11-30,Michigan,state,26,fips_code,cases_total,388364
2020-11-30,Michigan,state,26,fips_code,deaths_total,9565
2020-11-30,Minnesota,state,27,fips_code,cases_total,318822
2020-11-30,Minnesota,state,27,fips_code,deaths_total,3652
2020-11-30,Mississippi,state,28,fips_code,cases_total,153270
2020-11-30,Mississippi,state,28,fips_code,deaths_total,3807
2020-11-30,Missouri,state,29,fips_code,cases_total,314981
2020-11-30,Missouri,state,29,fips_code,deaths_total,3981
2020-11-30,Montana,state,30,fips_code,cases_total,62256
2020-11-30,Montana,state,30,fips_code,deaths_total,684
2020-11-30,Nebraska,state,31,fips_code,cases_total,128433
2020-11-30,Nebraska,state,31,fips_code,deaths_total,1039
2020-11-30,Nevada,state,32,fips_code,cases_total,152726
2020-11-30,Nevada,state,32,fips_code,deaths_total,2149
2020-11-30,New Hampshire,state,33,fips_code,cases_total,20994
2020-11-30,New Hampshire,state,33,fips_code,deaths_total,526
2020-11-30,New Jersey,state,34,fips_code,cases_total,339133
2020-11-30,New Jersey,state,34,fips_code,deaths_total,16993
2020-11-30,New Mexico,state,35,fips_code,cases_total,97095
2020-11-30,New Mexico,state,35,fips_code,deaths_total,1568
2020-11-30,New York,state,36,fips_code,cases_total,652748
2020-11-30,New York,state,36,fips_code,deaths_total,34150
2020-11-30,North Carolina,state,37,fips_code,cases_total,364968
2020-11-30,North Carolina,state,37,fips_code,deaths_total,5296
2020-11-30,North Dakota,state,38,fips_code,cases_total,79258
2020-11-30,North Dakota,state,38,fips_code,deaths_total,933
2020-11-30,Northern Mariana Islands,state,69,fips_code,cases_total,106
2020-11-30,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-11-30,Ohio,state,39,fips_code,cases_total,421063
2020-11-30,Ohio,state,39,fips_code,deaths_total,6429
2020-11-30,Oklahoma,state,40,fips_code,cases_total,197745
2020-11-30,Oklahoma,state,40,fips_code,deaths_total,1743
2020-11-30,Oregon,state,41,fips_code,cases_total,75454
2020-11-30,Oregon,state,41,fips_code,deaths_total,919
2020-11-30,Pennsylvania,state,42,fips_code,cases_total,366971
2020-11-30,Pennsylvania,state,42,fips_code,deaths_total,10439
2020-11-30,Puerto Rico,state,72,fips_code,cases_total,86160
2020-11-30,Puerto Rico,state,72,fips_code,deaths_total,1106
2020-11-30,Rhode Island,state,44,fips_code,cases_total,56723
2020-11-30,Rhode Island,state,44,fips_code,deaths_total,1373
2020-11-30,South Carolina,state,45,fips_code,cases_total,217487
2020-11-30,South Carolina,state,45,fips_code,deaths_total,4381
2020-11-30,South Dakota,state,46,fips_code,cases_total,80464
2020-11-30,South Dakota,state,46,fips_code,deaths_total,946
2020-11-30,Tennessee,state,47,fips_code,cases_total,366412
2020-11-30,Tennessee,state,47,fips_code,deaths_total,4546
2020-11-30,Texas,state,48,fips_code,cases_total,1262145
2020-11-30,Texas,state,48,fips_code,deaths_total,21968
2020-11-30,Utah,state,49,fips_code,cases_total,195744
2020-11-30,Utah,state,49,fips_code,deaths_total,871
2020-11-30,Vermont,state,50,fips_code,cases_total,4172
2020-11-30,Vermont,state,50,fips_code,deaths_total,69
2020-11-30,Virgin Islands,state,78,fips_code,cases_total,1544
2020-11-30,Virgin Islands,state,78,fips_code,deaths_total,23
2020-11-30,Virginia,state,51,fips_code,cases_total,237835
2020-11-30,Virginia,state,51,fips_code,deaths_total,4062
2020-11-30,Washington,state,53,fips_code,cases_total,172175
2020-11-30,Washington,state,53,fips_code,deaths_total,2895
2020-11-30,West Virginia,state,54,fips_code,cases_total,47842
2020-11-30,West Virginia,state,54,fips_code,deaths_total,735
2020-11-30,Wisconsin,state,55,fips_code,cases_total,411730
2020-11-30,Wisconsin,state,55,fips_code,deaths_total,3504
2020-11-30,Wyoming,state,56,fips_code,cases_total,33305
2020-11-30,Wyoming,state,56,fips_code,deaths_total,215
2020-11-29,Alabama,state,01,fips_code,cases_total,247229
2020-11-29,Alabama,state,01,fips_code,deaths_total,3577
2020-11-29,Alaska,state,02,fips_code,cases_total,31896
2020-11-29,Alaska,state,02,fips_code,deaths_total,115
2020-11-29,Arizona,state,04,fips_code,cases_total,325995
2020-11-29,Arizona,state,04,fips_code,deaths_total,6635
2020-11-29,Arkansas,state,05,fips_code,cases_total,156247
2020-11-29,Arkansas,state,05,fips_code,deaths_total,2470
2020-11-29,California,state,06,fips_code,cases_total,1219496
2020-11-29,California,state,06,fips_code,deaths_total,19151
2020-11-29,Colorado,state,08,fips_code,cases_total,230057
2020-11-29,Colorado,state,08,fips_code,deaths_total,3025
2020-11-29,Connecticut,state,09,fips_code,cases_total,112581
2020-11-29,Connecticut,state,09,fips_code,deaths_total,4961
2020-11-29,Delaware,state,10,fips_code,cases_total,35251
2020-11-29,Delaware,state,10,fips_code,deaths_total,770
2020-11-29,District of Columbia,state,11,fips_code,cases_total,21448
2020-11-29,District of Columbia,state,11,fips_code,deaths_total,680
2020-11-29,Florida,state,12,fips_code,cases_total,992652
2020-11-29,Florida,state,12,fips_code,deaths_total,18499
2020-11-29,Georgia,state,13,fips_code,cases_total,452322
2020-11-29,Georgia,state,13,fips_code,deaths_total,9189
2020-11-29,Guam,state,66,fips_code,cases_total,7787
2020-11-29,Guam,state,66,fips_code,deaths_total,113
2020-11-29,Hawaii,state,15,fips_code,cases_total,17925
2020-11-29,Hawaii,state,15,fips_code,deaths_total,242
2020-11-29,Idaho,state,16,fips_code,cases_total,100758
2020-11-29,Idaho,state,16,fips_code,deaths_total,925
2020-11-29,Illinois,state,17,fips_code,cases_total,721487
2020-11-29,Illinois,state,17,fips_code,deaths_total,12895
2020-11-29,Indiana,state,18,fips_code,cases_total,336027
2020-11-29,Indiana,state,18,fips_code,deaths_total,5685
2020-11-29,Iowa,state,19,fips_code,cases_total,228690
2020-11-29,Iowa,state,19,fips_code,deaths_total,2399
2020-11-29,Kansas,state,20,fips_code,cases_total,155377
2020-11-29,Kansas,state,20,fips_code,deaths_total,1529
2020-11-29,Kentucky,state,21,fips_code,cases_total,180164
2020-11-29,Kentucky,state,21,fips_code,deaths_total,2039
2020-11-29,Louisiana,state,22,fips_code,cases_total,232245
2020-11-29,Louisiana,state,22,fips_code,deaths_total,6407
2020-11-29,Maine,state,23,fips_code,cases_total,11508
2020-11-29,Maine,state,23,fips_code,deaths_total,191
2020-11-29,Maryland,state,24,fips_code,cases_total,196727
2020-11-29,Maryland,state,24,fips_code,deaths_total,4625
2020-11-29,Massachusetts,state,25,fips_code,cases_total,224964
2020-11-29,Massachusetts,state,25,fips_code,deaths_total,10722
2020-11-29,Michigan,state,26,fips_code,cases_total,377596
2020-11-29,Michigan,state,26,fips_code,deaths_total,9461
2020-11-29,Minnesota,state,27,fips_code,cases_total,313028
2020-11-29,Minnesota,state,27,fips_code,deaths_total,3637
2020-11-29,Mississippi,state,28,fips_code,cases_total,151785
2020-11-29,Mississippi,state,28,fips_code,deaths_total,3806
2020-11-29,Missouri,state,29,fips_code,cases_total,309420
2020-11-29,Missouri,state,29,fips_code,deaths_total,3956
2020-11-29,Montana,state,30,fips_code,cases_total,61801
2020-11-29,Montana,state,30,fips_code,deaths_total,672
2020-11-29,Nebraska,state,31,fips_code,cases_total,126491
2020-11-29,Nebraska,state,31,fips_code,deaths_total,1022
2020-11-29,Nevada,state,32,fips_code,cases_total,150825
2020-11-29,Nevada,state,32,fips_code,deaths_total,2140
2020-11-29,New Hampshire,state,33,fips_code,cases_total,20480
2020-11-29,New Hampshire,state,33,fips_code,deaths_total,526
2020-11-29,New Jersey,state,34,fips_code,cases_total,335943
2020-11-29,New Jersey,state,34,fips_code,deaths_total,16978
2020-11-29,New Mexico,state,35,fips_code,cases_total,95417
2020-11-29,New Mexico,state,35,fips_code,deaths_total,1540
2020-11-29,New York,state,36,fips_code,cases_total,645932
2020-11-29,New York,state,36,fips_code,deaths_total,34101
2020-11-29,North Carolina,state,37,fips_code,cases_total,362124
2020-11-29,North Carolina,state,37,fips_code,deaths_total,5279
2020-11-29,North Dakota,state,38,fips_code,cases_total,78664
2020-11-29,North Dakota,state,38,fips_code,deaths_total,926
2020-11-29,Northern Mariana Islands,state,69,fips_code,cases_total,104
2020-11-29,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-11-29,Ohio,state,39,fips_code,cases_total,414432
2020-11-29,Ohio,state,39,fips_code,deaths_total,6399
2020-11-29,Oklahoma,state,40,fips_code,cases_total,195545
2020-11-29,Oklahoma,state,40,fips_code,deaths_total,1736
2020-11-29,Oregon,state,41,fips_code,cases_total,74120
2020-11-29,Oregon,state,41,fips_code,deaths_total,907
2020-11-29,Pennsylvania,state,42,fips_code,cases_total,361387
2020-11-29,Pennsylvania,state,42,fips_code,deaths_total,10406
2020-11-29,Puerto Rico,state,72,fips_code,cases_total,85317
2020-11-29,Puerto Rico,state,72,fips_code,deaths_total,1094
2020-11-29,Rhode Island,state,44,fips_code,cases_total,53954
2020-11-29,Rhode Island,state,44,fips_code,deaths_total,1346
2020-11-29,South Carolina,state,45,fips_code,cases_total,216129
2020-11-29,South Carolina,state,45,fips_code,deaths_total,4353
2020-11-29,South Dakota,state,46,fips_code,cases_total,79900
2020-11-29,South Dakota,state,46,fips_code,deaths_total,943
2020-11-29,Tennessee,state,47,fips_code,cases_total,358809
2020-11-29,Tennessee,state,47,fips_code,deaths_total,4500
2020-11-29,Texas,state,48,fips_code,cases_total,1247065
2020-11-29,Texas,state,48,fips_code,deaths_total,21900
2020-11-29,Utah,state,49,fips_code,cases_total,193809
2020-11-29,Utah,state,49,fips_code,deaths_total,868
2020-11-29,Vermont,state,50,fips_code,cases_total,4100
2020-11-29,Vermont,state,50,fips_code,deaths_total,67
2020-11-29,Virgin Islands,state,78,fips_code,cases_total,1544
2020-11-29,Virgin Islands,state,78,fips_code,deaths_total,23
2020-11-29,Virginia,state,51,fips_code,cases_total,235942
2020-11-29,Virginia,state,51,fips_code,deaths_total,4058
2020-11-29,Washington,state,53,fips_code,cases_total,168333
2020-11-29,Washington,state,53,fips_code,deaths_total,2828
2020-11-29,West Virginia,state,54,fips_code,cases_total,46997
2020-11-29,West Virginia,state,54,fips_code,deaths_total,729
2020-11-29,Wisconsin,state,55,fips_code,cases_total,409054
2020-11-29,Wisconsin,state,55,fips_code,deaths_total,3496
2020-11-29,Wyoming,state,56,fips_code,cases_total,32489
2020-11-29,Wyoming,state,56,fips_code,deaths_total,215
2020-11-28,Alabama,state,01,fips_code,cases_total,244993
2020-11-28,Alabama,state,01,fips_code,deaths_total,3572
2020-11-28,Alaska,state,02,fips_code,cases_total,31279
2020-11-28,Alaska,state,02,fips_code,deaths_total,115
2020-11-28,Arizona,state,04,fips_code,cases_total,322774
2020-11-28,Arizona,state,04,fips_code,deaths_total,6624
2020-11-28,Arkansas,state,05,fips_code,cases_total,155026
2020-11-28,Arkansas,state,05,fips_code,deaths_total,2449
2020-11-28,California,state,06,fips_code,cases_total,1206278
2020-11-28,California,state,06,fips_code,deaths_total,19132
2020-11-28,Colorado,state,08,fips_code,cases_total,226567
2020-11-28,Colorado,state,08,fips_code,deaths_total,3012
2020-11-28,Connecticut,state,09,fips_code,cases_total,112581
2020-11-28,Connecticut,state,09,fips_code,deaths_total,4961
2020-11-28,Delaware,state,10,fips_code,cases_total,34670
2020-11-28,Delaware,state,10,fips_code,deaths_total,763
2020-11-28,District of Columbia,state,11,fips_code,cases_total,21308
2020-11-28,District of Columbia,state,11,fips_code,deaths_total,678
2020-11-28,Florida,state,12,fips_code,cases_total,985289
2020-11-28,Florida,state,12,fips_code,deaths_total,18441
2020-11-28,Georgia,state,13,fips_code,cases_total,450627
2020-11-28,Georgia,state,13,fips_code,deaths_total,9173
2020-11-28,Guam,state,66,fips_code,cases_total,7751
2020-11-28,Guam,state,66,fips_code,deaths_total,113
2020-11-28,Hawaii,state,15,fips_code,cases_total,17871
2020-11-28,Hawaii,state,15,fips_code,deaths_total,238
2020-11-28,Idaho,state,16,fips_code,cases_total,99984
2020-11-28,Idaho,state,16,fips_code,deaths_total,919
2020-11-28,Illinois,state,17,fips_code,cases_total,714070
2020-11-28,Illinois,state,17,fips_code,deaths_total,12852
2020-11-28,Indiana,state,18,fips_code,cases_total,331725
2020-11-28,Indiana,state,18,fips_code,deaths_total,5663
2020-11-28,Iowa,state,19,fips_code,cases_total,227181
2020-11-28,Iowa,state,19,fips_code,deaths_total,2375
2020-11-28,Kansas,state,20,fips_code,cases_total,155265
2020-11-28,Kansas,state,20,fips_code,deaths_total,1529
2020-11-28,Kentucky,state,21,fips_code,cases_total,177453
2020-11-28,Kentucky,state,21,fips_code,deaths_total,2028
2020-11-28,Louisiana,state,22,fips_code,cases_total,230602
2020-11-28,Louisiana,state,22,fips_code,deaths_total,6391
2020-11-28,Maine,state,23,fips_code,cases_total,11288
2020-11-28,Maine,state,23,fips_code,deaths_total,191
2020-11-28,Maryland,state,24,fips_code,cases_total,194603
2020-11-28,Maryland,state,24,fips_code,deaths_total,4602
2020-11-28,Massachusetts,state,25,fips_code,cases_total,222469
2020-11-28,Massachusetts,state,25,fips_code,deaths_total,10676
2020-11-28,Michigan,state,26,fips_code,cases_total,377279
2020-11-28,Michigan,state,26,fips_code,deaths_total,9461
2020-11-28,Minnesota,state,27,fips_code,cases_total,304082
2020-11-28,Minnesota,state,27,fips_code,deaths_total,3580
2020-11-28,Mississippi,state,28,fips_code,cases_total,149940
2020-11-28,Mississippi,state,28,fips_code,deaths_total,3779
2020-11-28,Missouri,state,29,fips_code,cases_total,306526
2020-11-28,Missouri,state,29,fips_code,deaths_total,3950
2020-11-28,Montana,state,30,fips_code,cases_total,60845
2020-11-28,Montana,state,30,fips_code,deaths_total,670
2020-11-28,Nebraska,state,31,fips_code,cases_total,125323
2020-11-28,Nebraska,state,31,fips_code,deaths_total,1018
2020-11-28,Nevada,state,32,fips_code,cases_total,149613
2020-11-28,Nevada,state,32,fips_code,deaths_total,2123
2020-11-28,New Hampshire,state,33,fips_code,cases_total,20002
2020-11-28,New Hampshire,state,33,fips_code,deaths_total,523
2020-11-28,New Jersey,state,34,fips_code,cases_total,332104
2020-11-28,New Jersey,state,34,fips_code,deaths_total,16965
2020-11-28,New Mexico,state,35,fips_code,cases_total,93982
2020-11-28,New Mexico,state,35,fips_code,deaths_total,1527
2020-11-28,New York,state,36,fips_code,cases_total,639200
2020-11-28,New York,state,36,fips_code,deaths_total,34049
2020-11-28,North Carolina,state,37,fips_code,cases_total,358654
2020-11-28,North Carolina,state,37,fips_code,deaths_total,5249
2020-11-28,North Dakota,state,38,fips_code,cases_total,77941
